"ring","year","site","sex","Difsite","survival","site_recode","Lrecapture","time_SLC"
"AXH8674",2022,"SLS","F",0,0,"SLS",0,1
"AXH8835",2023,"MCH","M",0,0,"MCH",0,0
"AXH8873",2022,"SER","F",0,1,"SER",0,0
"AXH8873",2023,"SER","F",0,0,"SER",0,1
"AXH8874",2022,"SER","M",0,1,"SER",0,0
"AXH8874",2023,"SER","M",0,0,"SER",0,1
"AXH8875",2022,"SER","M",0,1,"SER",0,0
"AXH8875",2023,"SER","M",0,0,"SER",0,1
"AXH8876",2022,"SER","F",0,1,"SER",0,0
"AXH8876",2023,"SER","F",0,1,"SER",0,1
"AXH8876",2024,"SER","F",0,0,"SER",0,1
"AXH8897",2022,"EDI","M",0,1,"EDI",0,0
"AXH8897",2023,"EDI","M",0,0,"EDI",0,1
"AXH8898",2022,"EDI","F",0,0,"EDI",0,0
"AXH8912",2021,"KCK","F",0,1,"KCK/KCZ",0,0
"AXH8912",2022,"KCK","F",0,1,"KCK/KCZ",0,1
"AXH8912",2023,"KCK","F",0,0,"KCK/KCZ",0,1
"AXH8935",2021,"DNC","F",0,0,"DNC",0,0
"AXH8936",2021,"DNC","M",0,1,"DNC",0,0
"AXH8936",2022,"DNC","M",0,0,"DNC",0,1
"AXH8951",2021,"KCZ","F",0,0,"KCK/KCZ",0,0
"AXH8952",2021,"KCZ","M",0,1,"KCK/KCZ",0,0
"AXH8952",2022,"KCZ","M",0,0,"KCK/KCZ",0,1
"AXH8953",2021,"KCZ","F",0,0,"KCK/KCZ",0,0
"AXH8972",2021,"DUN","F",0,0,"DUN",0,0
"AXH8973",2021,"BLA","F",0,0,"BLA",0,0
"AXH8987",2021,"AVI","M",0,0,"AVI",0,0
"AXH9013",2021,"BLG","M",0,1,"BLG",0,0
"AXH9013",2022,"BLG","M",0,1,"BLG",0,1
"AXH9013",2023,"BLG","M",0,0,"BLG",0,1
"AXH9061",2020,"MCH","F",0,1,"MCH",0,0
"AXH9061",2021,"MCH","F",0,0,"MCH",0,1
"AXH9062",2020,"BLG","M",0,0,"BLG",0,0
"AXH9063",2020,"BLG","F",0,1,"BLG",0,0
"AXH9063",2021,"BLG","F",0,1,"BLG",0,1
"AXH9063",2022,"BLG","F",0,1,"BLG",0,1
"AXH9063",2024,"BLG","F",0,0,"BLG",1,2
"AXH9064",2020,"BLG","M",0,1,"BLG",0,0
"AXH9064",2021,"BLG","M",0,0,"BLG",0,1
"AXH9084",2020,"SER","F",0,1,"SER",0,0
"AXH9084",2022,"SER","F",0,0,"SER",1,2
"AXH9085",2020,"SER","M",0,0,"SER",0,0
"AXH9086",2020,"SER","M",0,1,"SER",0,0
"AXH9086",2021,"SER","M",0,1,"SER",0,1
"AXH9086",2022,"SER","M",0,0,"SER",0,1
"AXH9087",2020,"SER","F",0,1,"SER",0,0
"AXH9087",2021,"SER","F",0,1,"SER",0,1
"AXH9087",2022,"SER","F",0,1,"SER",0,1
"AXH9087",2023,"SER","F",0,0,"SER",0,1
"AXH9096",2020,"PTH","F",0,1,"PTH",0,0
"AXH9096",2021,"PTH","F",0,0,"PTH",0,1
"AXH9106",2020,"BLG","F",0,0,"BLG",0,0
"AXH9107",2020,"BLG","M",0,0,"BLG",0,0
"AXH9108",2020,"BLG","F",0,1,"BLG",0,0
"AXH9108",2021,"BLG","F",0,1,"BLG",0,1
"AXH9108",2022,"BLG","F",0,1,"BLG",0,1
"AXH9108",2023,"BLG","F",0,1,"BLG",0,1
"AXH9108",2024,"BLG","F",0,0,"BLG",0,1
"AXH9164",2020,"DOW","F",0,0,"DOW",0,0
"AXH9173",2020,"RSY","M",0,0,"RSY",0,0
"AXH9174",2020,"RSY","F",0,0,"RSY",0,0
"AXH9175",2020,"RSY","F",0,1,"RSY",0,0
"AXH9175",2021,"RSY","F",0,1,"RSY",0,1
"AXH9175",2022,"RSY","F",0,0,"RSY",0,1
"AXH9176",2020,"STY","F",0,1,"STY",0,0
"AXH9176",2021,"STY","F",0,0,"STY",0,1
"AXH9177",2020,"STY","F",0,0,"STY",0,0
"AXH9186",2020,"FOF","F",0,1,"FOF",0,0
"AXH9186",2021,"FOF","F",0,1,"FOF",0,1
"AXH9186",2022,"FOF","F",0,1,"FOF",0,1
"AXH9186",2023,"FOF","F",0,0,"FOF",0,1
"AXH9192",2020,"GLF","F",0,1,"GLF",0,0
"AXH9192",2021,"GLF","F",0,0,"GLF",0,1
"AXH9193",2020,"GLF","M",0,0,"GLF",0,0
"AXH9202",2020,"DUN","M",0,0,"DUN",0,0
"AXH9218",2020,"FOF","F",0,1,"FOF",0,0
"AXH9218",2022,"FOF","F",0,0,"FOF",1,2
"AXH9233",2020,"SER","F",0,0,"SER",0,0
"AXH9256",2020,"FOU","F",0,0,"FOU",0,0
"AXH9277",2020,"DEL","M",0,0,"DEL",0,0
"AXH9278",2020,"DEL","F",0,1,"DEL",0,0
"AXH9278",2021,"DEL","F",0,0,"DEL",0,1
"AXH9289",2020,"DEL","M",0,0,"DEL",0,0
"AXH9302",2020,"DOR","F",0,1,"DOR",0,0
"AXH9302",2021,"DOR","F",0,0,"DOR",0,1
"AXH9310",2020,"DOR","F",0,0,"DOR",0,0
"AXH9322",2020,"ALN","F",0,1,"ALN",0,0
"AXH9322",2021,"ALN","F",0,0,"ALN",0,1
"AXH9330",2020,"ALN","F",0,0,"ALN",0,0
"AXH9331",2020,"ALN","F",0,1,"ALN",0,0
"AXH9331",2021,"ALN","F",0,0,"ALN",0,1
"AXH9355",2020,"PIT","M",0,1,"PIT",0,0
"AXH9355",2022,"PIT","M",0,1,"PIT",1,2
"AXH9355",2023,"PIT","M",0,0,"PIT",0,1
"AXH9356",2020,"PIT","F",0,0,"PIT",0,0
"AXH9365",2020,"PTH","F",0,1,"PTH",0,0
"AXH9365",2021,"PTH","F",0,0,"PTH",0,1
"AXH9366",2020,"PTH","M",0,0,"PTH",0,0
"AXH9367",2020,"LVN","F",0,1,"LVN",0,0
"AXH9367",2021,"LVN","F",0,0,"LVN",0,1
"AXH9368",2020,"LVN","M",0,0,"LVN",0,0
"AXH9375",2020,"RSY","M",0,1,"RSY",0,0
"AXH9375",2021,"RSY","M",0,0,"RSY",0,1
"AXH9376",2020,"FOF","M",0,0,"FOF",0,0
"AXH9377",2020,"FOF","F",0,0,"FOF",0,0
"AXH9378",2020,"FOF","M",0,1,"FOF",0,0
"AXH9378",2021,"FOF","M",0,0,"FOF",0,1
"AXH9390",2020,"LVN","F",0,0,"LVN",0,0
"AXH9391",2020,"DUN","F",0,0,"DUN",0,0
"AXH9392",2020,"DUN","M",0,0,"DUN",0,0
"AXH9393",2020,"BIR","F",0,0,"BIR",0,0
"AXH9394",2020,"PIT","M",0,1,"PIT",0,0
"AXH9394",2022,"PIT","M",0,1,"PIT",1,2
"AXH9394",2023,"PIT","M",0,1,"PIT",0,1
"AXH9394",2024,"PIT","M",0,0,"PIT",0,1
"AXH9395",2020,"MCH","F",0,0,"MCH",0,0
"AXH9396",2020,"AVN","M",0,0,"AVN",0,0
"AXH9405",2020,"AVN","F",0,0,"AVN",0,0
"AXH9419",2020,"AVN","F",0,0,"AVN",0,0
"AXH9421",2023,"AVN","M",0,1,"AVN",0,0
"AXH9421",2024,"AVN","M",0,0,"AVN",0,1
"AXH9426",2020,"AVI","F",0,0,"AVI",0,0
"AXH9427",2020,"AVI","M",0,0,"AVI",0,0
"AXH9434",2020,"AVI","F",0,1,"AVI",0,0
"AXH9434",2021,"AVI","F",0,0,"AVI",0,1
"AXH9438",2020,"AVI","M",0,1,"AVI",0,0
"AXH9438",2021,"AVI","M",0,0,"AVI",0,1
"AXH9445",2020,"FSH","M",0,0,"FSH",0,0
"AXH9451",2020,"FSH","F",0,1,"FSH",0,0
"AXH9451",2021,"FSH","F",0,1,"FSH",0,1
"AXH9451",2022,"FSH","F",0,0,"FSH",0,1
"AXH9452",2020,"FSH","M",0,0,"FSH",0,0
"AXH9464",2020,"NEW","F",0,1,"NEW",0,0
"AXH9464",2021,"NEW","F",0,0,"NEW",0,1
"AXH9465",2020,"NEW","M",0,1,"NEW",0,0
"AXH9465",2021,"NEW","M",0,1,"NEW",0,1
"AXH9465",2022,"NEW","M",0,1,"NEW",0,1
"AXH9465",2023,"NEW","M",0,0,"NEW",0,1
"AXH9489",2020,"BAD","F",0,1,"BAD",0,0
"AXH9489",2021,"BAD","F",0,0,"BAD",0,1
"AXH9490",2020,"LVN","F",0,0,"LVN",0,0
"AXH9491",2020,"DOW","F",0,0,"DOW",0,0
"AXH9492",2020,"DOW","M",0,1,"DOW",0,0
"AXH9492",2021,"DOW","M",0,0,"DOW",0,1
"AXH9493",2020,"HWP","F",0,0,"HWP",0,0
"AXH9500",2020,"INS","M",0,1,"INS",0,0
"AXH9500",2021,"INS","M",0,1,"INS",0,1
"AXH9500",2022,"INS","M",0,0,"INS",0,1
"AXH9501",2020,"INS","F",0,0,"INS",0,0
"AXH9504",2020,"KCK","F",0,0,"KCK/KCZ",0,0
"AXH9505",2020,"GLF","F",0,1,"GLF",0,0
"AXH9505",2021,"GLF","F",0,1,"GLF",0,1
"AXH9505",2022,"GLF","F",0,1,"GLF",0,1
"AXH9505",2023,"GLF","F",0,1,"GLF",0,1
"AXH9505",2024,"GLF","F",0,0,"GLF",0,1
"AXH9506",2020,"BLA","F",0,0,"BLA",0,0
"AXH9507",2020,"TOM","M",0,0,"TOM",0,0
"AXH9547",2021,"ART","F",0,0,"ART",0,0
"AXH9548",2021,"ART","M",0,0,"ART",0,0
"AXH9557",2021,"ART","M",0,0,"ART",0,0
"AXH9558",2021,"ART","F",0,0,"ART",0,0
"AXH9594",2021,"AVI","F",0,0,"AVI",0,0
"AXH9595",2021,"AVI","F",0,1,"AVI",0,0
"AXH9595",2022,"AVI","F",0,0,"AVI",0,1
"AXH9596",2021,"BLG","F",0,0,"BLG",0,0
"AXH9597",2021,"BLG","M",0,1,"BLG",0,0
"AXH9597",2023,"BLG","M",0,0,"BLG",1,2
"AXH9605",2021,"BLG","F",0,1,"BLG",0,0
"AXH9605",2022,"BLG","F",0,1,"BLG",0,1
"AXH9605",2023,"BLG","F",0,0,"BLG",0,1
"AXH9616",2022,"HWP","M",0,0,"HWP",0,0
"AXH9617",2021,"CAR","F",0,0,"CAR",0,0
"AXH9632",2021,"BLG","M",0,0,"BLG",0,0
"AXH9686",2021,"HWP","F",0,1,"HWP",0,0
"AXH9686",2022,"HWP","F",0,0,"HWP",0,1
"AXH9687",2021,"HWP","M",0,0,"HWP",0,0
"AXH9692",2021,"AVN","M",0,1,"AVN",0,0
"AXH9692",2022,"AVN","M",0,0,"AVN",0,1
"AXH9789",2021,"PIT","F",0,1,"PIT",0,0
"AXH9789",2022,"PIT","F",0,0,"PIT",0,1
"AXH9790",2021,"KCK","F",0,0,"KCK/KCZ",0,0
"AXH9791",2021,"KCK","M",0,0,"KCK/KCZ",0,0
"AXH9806",2021,"AVN","M",0,0,"AVN",0,0
"AXH9807",2021,"AVN","F",0,0,"AVN",0,0
"AXH9808",2021,"CAR","M",0,0,"CAR",0,0
"AXH9809",2021,"ART","M",0,1,"ART",0,0
"AXH9809",2022,"ART","M",0,1,"ART",0,1
"AXH9809",2023,"ART","M",0,0,"ART",0,1
"AXH9810",2021,"ART","F",0,0,"ART",0,0
"AXH9827",2021,"ART","M",0,1,"ART",0,0
"AXH9827",2022,"ART","M",0,1,"ART",0,1
"AXH9827",2023,"ART","M",0,0,"ART",0,1
"AXH9828",2021,"MUN","M",0,1,"MUN",0,0
"AXH9828",2022,"MUN","M",0,0,"MUN",0,1
"AXH9829",2021,"AVN","F",0,0,"AVN",0,0
"AXH9830",2021,"RTH","F",0,0,"RTH",0,0
"AXH9852",2021,"MUN","M",0,1,"MUN",0,0
"AXH9852",2022,"MUN","M",0,1,"MUN",0,1
"AXH9852",2023,"MUN","M",0,0,"MUN",0,1
"AXH9858",2021,"INS","F",0,0,"INS",0,0
"AXH9868",2021,"KCK","M",0,1,"KCK/KCZ",0,0
"AXH9868",2022,"KCK","M",0,1,"KCK/KCZ",0,1
"AXH9868",2023,"KCK","M",0,0,"KCK/KCZ",0,1
"AXH9869",2021,"BLA","M",0,1,"BLA",0,0
"AXH9869",2022,"BLA","M",0,1,"BLA",0,1
"AXH9869",2023,"BLA","M",0,1,"BLA",0,1
"AXH9869",2024,"BLA","M",0,0,"BLA",0,1
"AXH9870",2021,"DNM","M",0,0,"DNM",0,0
"AXH9882",2021,"FSH","F",0,0,"FSH",0,0
"AXH9890",2021,"CAR","M",0,0,"CAR",0,0
"AXH9891",2021,"CAR","F",0,1,"CAR",0,0
"AXH9891",2022,"CAR","F",0,1,"CAR",0,1
"AXH9891",2023,"CAR","F",0,0,"CAR",0,1
"AXH9907",2022,"DNM","M",0,0,"DNM",0,0
"AXH9912",2021,"DNM","F",0,0,"DNM",0,0
"AXH9913",2021,"BLG","F",0,0,"BLG",0,0
"AXH9914",2021,"INS","F",0,0,"INS",0,0
"AXH9915",2021,"SLS","M",0,0,"SLS",0,0
"AXH9916",2021,"MUN","F",0,0,"MUN",0,0
"AXH9917",2021,"MUN","M",0,0,"MUN",0,0
"AXH9919",2021,"CRU","F",0,0,"CRU",0,0
"AXH9941",2022,"GLF","F",0,1,"GLF",0,0
"AXH9941",2023,"GLF","F",0,0,"GLF",0,1
"AXH9942",2022,"GLF","M",0,0,"GLF",0,0
"AXH9981",2022,"MCH","F",0,1,"MCH",0,0
"AXH9981",2023,"MCH","F",0,0,"MCH",0,1
"AXH9982",2022,"EDI","M",0,1,"EDI",0,0
"AXH9982",2023,"EDI","M",0,1,"EDI",0,1
"AXH9982",2024,"EDI","M",0,0,"EDI",0,1
"AXH9996",2022,"DOW","M",0,0,"DOW",0,0
"D408219",2015,"AVI","M",0,0,"AVI",0,0
"D517348",2016,"EDI","F",0,0,"EDI",0,0
"D852273",2015,"LVN","F",0,0,"LVN",0,0
"L892095",2014,"LVN","F",0,0,"LVN",0,0
"L894966",2014,"LVN","F",0,1,"LVN",0,0
"L894966",2015,"LVN","F",0,0,"LVN",0,1
"S228021",2018,"DEL","M",0,1,"DEL",0,0
"S228021",2019,"DEL","M",0,0,"DEL",0,1
"S228037",2017,"FOF","M",0,0,"FOF",0,0
"S228092",2017,"SER","F",0,1,"SER",0,0
"S228092",2018,"SER","F",0,1,"SER",0,1
"S228092",2019,"SER","F",0,0,"SER",0,1
"S228329",2016,"TAI","M",0,0,"TAI",0,0
"S228330",2016,"TAI","F",0,1,"TAI",0,0
"S228330",2017,"TAI","F",0,0,"TAI",0,1
"S228350",2017,"STY","M",0,1,"STY",0,0
"S228350",2018,"STY","M",0,0,"STY",0,1
"S228351",2017,"STY","M",0,1,"STY",0,0
"S228351",2018,"STY","M",0,1,"STY",0,1
"S228351",2019,"STY","M",0,0,"STY",0,1
"S228366",2020,"GLF","M",0,1,"GLF",0,0
"S228366",2021,"GLF","M",0,0,"GLF",0,1
"S228402",2017,"ALN","M",0,1,"ALN",0,0
"S228402",2018,"ALN","M",0,1,"ALN",0,1
"S228402",2019,"ALN","M",0,1,"ALN",0,1
"S228402",2020,"ALN","M",0,0,"ALN",0,1
"S228503",2017,"MCH","F",0,0,"MCH",0,0
"S228507",2017,"SER","M",0,1,"SER",0,0
"S228507",2018,"SER","M",0,1,"SER",0,1
"S228507",2019,"SER","M",0,0,"SER",0,1
"S228508",2017,"SER","M",0,1,"SER",0,0
"S228508",2018,"SER","M",0,0,"SER",0,1
"S228625",2017,"STY","M",0,0,"STY",0,0
"S228717",2017,"DNS","M",0,0,"DNS",0,0
"S228842",2017,"DNS","F",0,0,"DNS",0,0
"S228845",2016,"KCZ","M",0,0,"KCK/KCZ",0,0
"S228846",2016,"KCZ","F",0,0,"KCK/KCZ",0,0
"S228853",2016,"AVI","M",0,1,"AVI",0,0
"S228853",2017,"AVI","M",0,0,"AVI",0,1
"S228854",2016,"AVI","F",0,0,"AVI",0,0
"S228872",2018,"NEW","F",0,0,"NEW",0,0
"S228985",2016,"SLS","M",0,0,"SLS",0,0
"S229040",2016,"NEW","F",0,0,"NEW",0,0
"S229053",2018,"FOF","M",0,1,"FOF",0,0
"S229053",2019,"FOF","M",0,0,"FOF",0,1
"S229075",2017,"FOF","M",0,0,"FOF",0,0
"S229076",2017,"FOF","F",0,0,"FOF",0,0
"S229085",2017,"FOF","F",0,0,"FOF",0,0
"S229086",2018,"FOF","M",0,0,"FOF",0,0
"S229090",2018,"FOF","M",0,0,"FOF",0,0
"S229136",2017,"FOF","M",0,1,"FOF",0,0
"S229136",2019,"FOF","M",0,1,"FOF",1,2
"S229136",2020,"FOF","M",0,1,"FOF",0,1
"S229136",2021,"FOF","M",0,0,"FOF",0,1
"S229157",2017,"MCH","F",0,0,"MCH",0,0
"S229158",2017,"MCH","M",0,0,"MCH",0,0
"S229169",2017,"BLG","M",0,1,"BLG",0,0
"S229169",2018,"BLG","M",0,0,"BLG",0,1
"S229180",2017,"SER","F",0,0,"SER",0,0
"S229241",2017,"EDI","M",0,1,"EDI",0,0
"S229241",2018,"EDI","M",0,1,"EDI",0,1
"S229241",2019,"EDI","M",0,1,"EDI",0,1
"S229241",2020,"EDI","M",0,0,"EDI",0,1
"S229242",2017,"EDI","F",0,1,"EDI",0,0
"S229242",2018,"EDI","F",0,1,"EDI",0,1
"S229242",2019,"EDI","F",0,0,"EDI",0,1
"S229257",2017,"FOF","F",0,0,"FOF",0,0
"S229258",2017,"FOF","F",0,0,"FOF",0,0
"S229259",2017,"FOF","M",0,0,"FOF",0,0
"S229265",2017,"SER","F",0,0,"SER",0,0
"S229266",2017,"PTH","M",0,1,"PTH",0,0
"S229266",2018,"PTH","M",0,1,"PTH",0,1
"S229266",2019,"PTH","M",0,0,"PTH",0,1
"S229267",2017,"PTH","F",0,1,"PTH",0,0
"S229267",2018,"PTH","F",0,0,"PTH",0,1
"S248643",2020,"LVN","M",0,0,"LVN",0,0
"S248978",2018,"LVN","F",0,1,"LVN",0,0
"S248978",2019,"LVN","F",0,0,"LVN",0,1
"S921012",2017,"PIT","F",0,0,"PIT",0,0
"S921093",2017,"PIT","F",0,1,"PIT",0,0
"S921093",2018,"PIT","F",0,1,"PIT",0,1
"S921093",2019,"PIT","F",0,0,"PIT",0,1
"S921094",2017,"PIT","M",0,0,"PIT",0,0
"S921096",2017,"DUN","M",0,1,"DUN",0,0
"S921096",2018,"DUN","M",0,0,"DUN",0,1
"S921097",2017,"DUN","F",0,1,"DUN",0,0
"S921097",2018,"DUN","F",0,0,"DUN",0,1
"S921098",2017,"FOF","F",0,0,"FOF",0,0
"S921100",2017,"PIT","M",0,1,"PIT",0,0
"S921100",2018,"PIT","M",0,1,"PIT",0,1
"S921100",2019,"PIT","M",0,1,"PIT",0,1
"S921100",2020,"PIT","M",0,0,"PIT",0,1
"S921109",2018,"SER","F",0,0,"SER",0,0
"S921154",2018,"EDI","F",0,0,"EDI",0,0
"S921194",2018,"CAL","M",0,1,"CAL",0,0
"S921194",2019,"CAL","M",0,0,"CAL",0,1
"S921201",2017,"RSY","M",0,0,"RSY",0,0
"S921202",2017,"RSY","F",0,0,"RSY",0,0
"S921210",2017,"GLF","M",0,0,"GLF",0,0
"S921211",2017,"GLF","F",0,0,"GLF",0,0
"S921212",2017,"BIR","F",0,1,"BIR",0,0
"S921212",2018,"BIR","F",0,1,"BIR",0,1
"S921212",2019,"BIR","F",0,0,"BIR",0,1
"S921213",2017,"BIR","M",0,0,"BIR",0,0
"S921214",2017,"PIT","F",0,0,"PIT",0,0
"S921215",2017,"BLA","F",0,1,"BLA",0,0
"S921215",2018,"BLA","F",0,1,"BLA",0,1
"S921215",2019,"BLA","F",0,1,"BLA",0,1
"S921215",2022,"BLA","F",0,0,"BLA",1,3
"S921216",2017,"BLA","M",0,1,"BLA",0,0
"S921216",2018,"BLA","M",0,1,"BLA",0,1
"S921216",2019,"BLA","M",0,1,"BLA",0,1
"S921216",2020,"BLA","M",0,1,"BLA",0,1
"S921216",2021,"BLA","M",0,1,"BLA",0,1
"S921216",2022,"BLA","M",0,0,"BLA",0,1
"S921217",2017,"KCK","M",0,0,"KCK/KCZ",0,0
"S921218",2017,"DUN","M",0,0,"DUN",0,0
"S921221",2017,"DNM","F",0,0,"DNM",0,0
"S921222",2017,"CAL","F",0,0,"CAL",0,0
"S921223",2017,"CAL","M",0,0,"CAL",0,0
"S921224",2017,"CAL","M",0,0,"CAL",0,0
"S921225",2017,"PIT","M",0,1,"PIT",0,0
"S921225",2018,"PIT","M",0,0,"PIT",0,1
"S921226",2017,"LVN","M",0,0,"LVN",0,0
"S921227",2017,"BIR","F",0,1,"BIR",0,0
"S921227",2018,"BIR","F",0,0,"BIR",0,1
"S921228",2017,"DNM","M",0,1,"DNM",0,0
"S921228",2018,"DNM","M",0,1,"DNM",0,1
"S921228",2019,"DNM","M",0,1,"DNM",0,1
"S921228",2020,"DNM","M",0,1,"DNM",0,1
"S921228",2021,"DNM","M",0,1,"DNM",0,1
"S921228",2022,"DNM","M",0,1,"DNM",0,1
"S921228",2023,"DNM","M",0,0,"DNM",0,1
"S921229",2017,"DNM","F",0,1,"DNM",0,0
"S921229",2018,"DNM","F",0,0,"DNM",0,1
"S921248",2017,"DNC","F",0,0,"DNC",0,0
"S921249",2017,"DNC","F",0,0,"DNC",0,0
"S921250",2017,"DNC","M",0,0,"DNC",0,0
"S921251",2017,"LVN","F",0,0,"LVN",0,0
"S921293",2020,"DEL","F",0,0,"DEL",0,0
"S921312",2017,"INS","F",0,1,"INS",0,0
"S921312",2018,"INS","F",0,0,"INS",0,1
"S921313",2017,"INS","M",0,0,"INS",0,0
"S921314",2017,"CRU","F",0,1,"CRU",0,0
"S921314",2018,"CRU","F",0,0,"CRU",0,1
"S921315",2017,"AVI","M",0,0,"AVI",0,0
"S921316",2017,"AVI","F",0,1,"AVI",0,0
"S921316",2019,"AVI","F",0,0,"AVI",1,2
"S921317",2017,"DAV","M",0,0,"DAV",0,0
"S921318",2017,"DAV","F",0,1,"DAV",0,0
"S921318",2018,"DAV","F",0,0,"DAV",0,1
"S921319",2017,"DAV","M",0,0,"DAV",0,0
"S921320",2017,"MUN","F",0,0,"MUN",0,0
"S921329",2017,"ALN","F",0,1,"ALN",0,0
"S921329",2018,"ALN","F",0,1,"ALN",0,1
"S921329",2019,"ALN","F",0,0,"ALN",0,1
"S921330",2017,"SPD","M",0,0,"SPD",0,0
"S921347",2017,"FSH","M",0,0,"FSH",0,0
"S921348",2017,"FSH","F",0,0,"FSH",0,0
"S921349",2017,"INS","M",0,0,"INS",0,0
"S921350",2017,"AVI","F",0,1,"AVI",0,0
"S921350",2018,"AVI","F",0,1,"AVI",0,1
"S921350",2020,"AVI","F",0,0,"AVI",1,2
"S921351",2017,"AVI","M",0,0,"AVI",0,0
"S921352",2017,"AVN","M",0,1,"AVN",0,0
"S921352",2018,"AVN","M",0,1,"AVN",0,1
"S921352",2019,"AVN","M",0,0,"AVN",0,1
"S921362",2017,"MUN","F",0,1,"MUN",0,0
"S921362",2018,"MUN","F",0,1,"MUN",0,1
"S921362",2019,"MUN","F",0,1,"MUN",0,1
"S921362",2021,"MUN","F",0,1,"MUN",1,2
"S921362",2022,"MUN","F",0,0,"MUN",0,1
"S921373",2017,"INS","M",0,0,"INS",0,0
"S921378",2018,"NEW","M",0,1,"NEW",0,0
"S921378",2019,"NEW","M",0,1,"NEW",0,1
"S921378",2021,"NEW","M",0,1,"NEW",1,2
"S921378",2022,"NEW","M",0,0,"NEW",0,1
"S921381",2017,"DAV","M",0,1,"DAV",0,0
"S921381",2018,"DAV","M",0,0,"DAV",0,1
"S921382",2017,"MUN","F",0,0,"MUN",0,0
"S921383",2017,"MUN","M",0,0,"MUN",0,0
"S921384",2017,"SLS","M",0,1,"SLS",0,0
"S921384",2018,"SLS","M",0,0,"SLS",0,1
"S921423",2019,"BLG","M",0,0,"BLG",0,0
"S921488",2018,"AVI","M",0,1,"AVI",0,0
"S921488",2019,"AVI","M",0,0,"AVI",0,1
"S921489",2018,"CAL","F",0,1,"CAL",0,0
"S921489",2019,"CAL","F",0,1,"CAL",0,1
"S921489",2020,"CAL","F",0,0,"CAL",0,1
"S921491",2018,"GLF","F",0,1,"GLF",0,0
"S921491",2019,"GLF","F",0,1,"GLF",0,1
"S921491",2020,"GLF","F",0,1,"GLF",0,1
"S921491",2021,"GLF","F",0,1,"GLF",0,1
"S921491",2022,"GLF","F",0,0,"GLF",0,1
"S921492",2018,"DOW","F",0,0,"DOW",0,0
"S921493",2018,"SER","F",0,1,"SER",0,0
"S921493",2019,"SER","F",0,0,"SER",0,1
"S921494",2018,"PTH","F",0,0,"PTH",0,0
"S921495",2018,"PTH","F",0,0,"PTH",0,0
"S921496",2018,"PTH","M",0,0,"PTH",0,0
"S921514",2017,"MUN","M",0,1,"MUN",0,0
"S921514",2018,"MUN","M",0,1,"MUN",0,1
"S921514",2019,"MUN","M",0,1,"MUN",0,1
"S921514",2021,"MUN","M",0,0,"MUN",1,2
"S921530",2017,"AVN","M",0,1,"AVN",0,0
"S921530",2020,"AVN","M",0,0,"AVN",1,3
"S921531",2017,"AVN","F",0,0,"AVN",0,0
"S921537",2017,"AVN","M",0,1,"AVN",0,0
"S921537",2018,"AVN","M",0,0,"AVN",0,1
"S921541",2017,"SPD","F",0,1,"SPD",0,0
"S921541",2018,"SPD","F",0,0,"SPD",0,1
"S921542",2017,"SPD","M",0,0,"SPD",0,0
"S921543",2017,"DOR","M",0,0,"DOR",0,0
"S921544",2017,"DOR","F",0,0,"DOR",0,0
"S921557",2017,"FSH","F",0,0,"FSH",0,0
"S921558",2017,"INS","F",0,0,"INS",0,0
"S921574",2017,"ALN","F",0,1,"ALN",0,0
"S921574",2019,"ALN","F",0,1,"ALN",1,2
"S921574",2020,"ALN","F",0,0,"ALN",0,1
"S921575",2017,"ALN","M",0,0,"ALN",0,0
"S921576",2017,"CAR","F",0,0,"CAR",0,0
"S921577",2017,"FSH","M",0,1,"FSH",0,0
"S921577",2019,"FSH","M",0,0,"FSH",1,2
"S921578",2017,"FSH","F",0,1,"FSH",0,0
"S921578",2019,"FSH","F",0,0,"FSH",1,2
"S921579",2017,"INS","F",0,1,"INS",0,0
"S921579",2018,"INS","F",0,0,"INS",0,1
"S921580",2017,"TOM","M",0,0,"TOM",0,0
"S921581",2017,"TOM","F",0,1,"TOM",0,0
"S921581",2018,"TOM","F",0,1,"TOM",0,1
"S921581",2019,"TOM","F",0,0,"TOM",0,1
"S921588",2017,"OSP","M",0,0,"OSP",0,0
"S921589",2017,"OSP","F",0,0,"OSP",0,0
"S921600",2017,"SLS","F",0,1,"SLS",0,0
"S921600",2018,"SLS","F",0,1,"SLS",0,1
"S921600",2019,"SLS","F",0,0,"SLS",0,1
"S921601",2017,"SLS","M",0,0,"SLS",0,0
"S921610",2017,"NEW","F",0,1,"NEW",0,0
"S921610",2018,"NEW","F",0,1,"NEW",0,1
"S921610",2019,"NEW","F",0,0,"NEW",0,1
"S921611",2017,"NEW","M",0,0,"NEW",0,0
"S921617",2017,"DAV","F",0,0,"DAV",0,0
"S921618",2017,"TAI","F",0,1,"TAI",0,0
"S921618",2019,"TAI","F",0,1,"TAI",1,2
"S921618",2020,"TAI","F",0,0,"TAI",0,1
"S921621",2017,"FSH","F",0,0,"FSH",0,0
"S921622",2017,"TOM","F",0,0,"TOM",0,0
"S921623",2017,"TOM","M",0,1,"TOM",0,0
"S921623",2018,"TOM","M",0,0,"TOM",0,1
"S921624",2017,"DAV","F",0,0,"DAV",0,0
"S921625",2017,"SLS","M",0,0,"SLS",0,0
"S921626",2017,"SLS","F",0,1,"SLS",0,0
"S921626",2018,"SLS","F",0,1,"SLS",0,1
