"site"	"year"	"1"	"2"	"3"	"4"	"5"	"6"	"7"	"8"	"9"	"10"	"11"	"12"
"MCH"	"2021"	"3.31248352562572"	"5.75624262930728"	"5.29522380515001"	"3.59062189361845"	"3.65822508418149"	"4.22611520134181"	"2.82394048129743"	"3.24424927565032"	"3.74803787077579"	"4.47970218308074"	"5.25079362831215"	"3.64792409497344"
"PTH"	"2021"	"1.845994356461"	"3.42121496247194"	"3.42653789227046"	"2.31176490710346"	"2.46906479180946"	"2.89914986878956"	"1.95068081572982"	"2.1770102580791"	"2.35400660181944"	"2.72026929713888"	"2.84931493026284"	"2.11995442786948"
"STY"	"2021"	"1.92055587495537"	"3.50759973446148"	"3.48103286282151"	"2.33596336921594"	"2.54717491843686"	"2.92232100812143"	"2.00828773629603"	"2.23069098268872"	"2.35049132819336"	"2.88771233266745"	"2.80119192967954"	"2.20319524462677"
"BIR"	"2021"	"2.5921179281153"	"4.3908657035306"	"4.15698147625224"	"2.80371111000362"	"3.06836894037103"	"3.40779872631299"	"2.51341685206933"	"2.62664833028648"	"2.73320828428041"	"3.3946701282093"	"3.49051465896911"	"2.70180286712553"
"DUN"	"2021"	"2.06885431864202"	"3.32112734628391"	"3.36744930444296"	"2.20063850598156"	"2.42338572351299"	"2.76373768873743"	"2.0327758522564"	"2.01146247928306"	"2.17585014206733"	"2.64854056346831"	"2.77780465550159"	"2.21453510499521"
"BLG"	"2021"	"2.9457437496688"	"4.92944758290978"	"3.91173191300099"	"3.12642150262708"	"3.19971001031075"	"3.4464727172926"	"2.47924393916856"	"2.53262855277897"	"2.74017826897544"	"3.29002961238441"	"3.48715595539273"	"2.75242496108009"
"PIT"	"2021"	"3.33720834634392"	"5.38369192617673"	"4.26629421964309"	"3.37668155644168"	"3.44051974453639"	"3.66941287538639"	"2.64672491162054"	"2.70517312570067"	"2.96827950351215"	"3.61494514941819"	"3.90164135744804"	"3.07871452374056"
"KCK"	"2021"	"2.5063635559812"	"4.29784656211483"	"3.19566685085822"	"2.79394584855886"	"2.89591303843995"	"3.03638198785179"	"2.24917542923"	"2.19397914652946"	"2.29878914727013"	"2.70187674186029"	"2.84830503627361"	"2.31323811634446"
"KCZ"	"2021"	"2.5063635559812"	"4.29784656211483"	"3.19566685085822"	"2.79394584855886"	"2.89591303843995"	"3.03638198785179"	"2.24917542923"	"2.19397914652946"	"2.29878914727013"	"2.70187674186029"	"2.84830503627361"	"2.31323811634446"
"BLA"	"2021"	"2.42516869903407"	"4.24290626549881"	"3.05715765009167"	"2.67569826671082"	"2.75967498800851"	"2.93710837978826"	"2.12634258419715"	"2.04590823217945"	"2.28276573687938"	"2.64824342362668"	"2.96029254716307"	"2.36887599109142"
"CAL"	"2021"	"2.9413356313099"	"4.96148345217105"	"3.90607865019378"	"3.04779613394261"	"3.13393984251423"	"3.31850426823728"	"2.53456792220307"	"2.40109169776409"	"2.8926371057946"	"3.54232417757152"	"4.42436450800357"	"3.31595856817414"
"DNM"	"2021"	"2.57894571932422"	"4.57940312497007"	"3.55657692258404"	"2.76751758078427"	"2.94240346018942"	"3.11294810416216"	"2.40421770968777"	"2.23153570096954"	"2.66431530327291"	"3.34068691868289"	"3.81344926298666"	"3.03939639314169"
"DNC"	"2021"	"3.17111311093577"	"5.52425386848194"	"4.37004673366732"	"3.19083130835261"	"3.3714232824438"	"3.62808443768736"	"2.67522189103748"	"2.5468787114401"	"3.37497771927066"	"4.29752267255617"	"4.96830764445075"	"3.90216921719524"
"DNS"	"2021"	"3.94129154249979"	"6.62751744667358"	"5.48724481683497"	"3.97952320527121"	"4.11670781262029"	"4.4049958075267"	"3.01771361809457"	"3.15131761118548"	"4.43386370328846"	"5.7398827412436"	"6.8444482076801"	"5.21324370176413"
"DLW"	"2021"	"2.6459150220733"	"4.81842683183802"	"3.85109703932464"	"2.90273300137672"	"2.94919880547615"	"3.35564997901547"	"1.96062704511757"	"2.09677348297721"	"3.48070500114167"	"4.29643078160223"	"5.18481939333049"	"4.06339246511423"
"CRU"	"2021"	"2.97659447714405"	"5.32423501891015"	"4.01200318561963"	"3.15365703310414"	"2.99202421481466"	"3.5392739063642"	"2.23642479115698"	"2.12567784498231"	"3.87770241320297"	"4.26273107943014"	"5.46622383344885"	"3.86159610412161"
"NEW"	"2021"	"2.39711720451053"	"4.28142342920241"	"3.43695033883904"	"2.48689763403367"	"2.35907192438223"	"2.85684347065555"	"2.02038496539055"	"1.63660669558429"	"3.42828095431639"	"3.69697492076938"	"4.5567029729824"	"3.36792312107665"
"HWP"	"2021"	"1.3855027394337"	"3.16411292329269"	"2.31794497522481"	"1.75546681273987"	"1.53663578139177"	"1.94795827749404"	"1.09690335654721"	"0.982473624414648"	"3.13220729091068"	"3.45999882607177"	"3.92039975828933"	"3.27955477443754"
"INS"	"2021"	"1.92154246399898"	"4.0921078659648"	"2.91877605933197"	"2.27562664644827"	"1.96853388226927"	"2.48521563349246"	"1.4104289354727"	"1.26500665542304"	"3.5112113920936"	"3.9313788747213"	"4.63312537979931"	"3.69391403761438"
"FSH"	"2021"	"1.52485265385675"	"3.53301243668408"	"2.50184891068013"	"1.95742476322871"	"1.63329573488735"	"2.10157229975659"	"1.05884768450859"	"1.02820041175547"	"3.58278372593695"	"4.05230190742232"	"4.81419567154783"	"3.90621235374525"
"RTH"	"2021"	"1.23633468287302"	"2.70694472899117"	"2.02292203909037"	"1.59541993936369"	"1.42034485985014"	"1.76979987795094"	"0.868323489187424"	"0.875640630281836"	"3.3263136827545"	"3.59111401368921"	"4.52563682733644"	"3.57267657445529"
"AVI"	"2021"	"1.96381651333827"	"3.58770034134209"	"2.89598029185477"	"2.28509586000752"	"2.13810356153047"	"2.43283431464453"	"1.64716503290935"	"1.60692980622669"	"4.67626070872971"	"5.41667754185141"	"7.03468074789408"	"5.23292797291115"
"AVN"	"2021"	"1.68909082346169"	"3.2368728201558"	"2.55592233038973"	"2.03513194885193"	"1.91376999046128"	"2.21028844286576"	"1.4893222110828"	"1.44031221903192"	"4.1487862169396"	"4.65124299321861"	"5.98123625982536"	"4.49100230168699"
"CAR"	"2021"	"2.28252313778187"	"4.27399925588548"	"3.44849787713868"	"2.77472256836785"	"2.45280971363064"	"2.85678131917985"	"2.2601550801738"	"2.04656609543758"	"4.70135455641815"	"5.31854310092968"	"6.76206633985907"	"4.87959864428511"
"SLS"	"2021"	"3.07805508402073"	"4.97007301983276"	"4.29381202773594"	"3.40020749785908"	"2.90587028472587"	"3.4112015235067"	"2.7606744480009"	"2.46263922666057"	"5.83038664515798"	"6.6105787979953"	"8.93584090836934"	"5.95959992953906"
"TOM"	"2021"	"2.1651861063932"	"3.92198371249327"	"3.15657294966858"	"2.55748588337062"	"2.21873315747698"	"2.66449881627883"	"2.09417176298831"	"1.80129574746707"	"4.14783203577142"	"4.61130329864595"	"6.05150013074782"	"4.21892421813749"
"DAV"	"2021"	"2.22426064151637"	"3.88937266610897"	"3.31491831091799"	"2.84315825807429"	"2.54841236731143"	"2.87758784743487"	"2.11490901854553"	"2.03721115186797"	"3.37809907013253"	"3.97231520462883"	"5.04757096134816"	"3.4813962311204"
"ART"	"2021"	"3.61553206290354"	"5.84788816378683"	"5.21315437972245"	"4.09488314517847"	"4.06774723972491"	"4.24027204237056"	"3.61623989090149"	"3.45519054438796"	"4.16139324853971"	"5.09295421088362"	"6.23343029083444"	"4.09802707517731"
"MUN"	"2021"	"3.74254303424648"	"6.08062266516919"	"5.31514665407222"	"4.20004808742611"	"4.24043982323086"	"4.34879225021578"	"3.78461761975744"	"3.63590882627689"	"4.20932063419002"	"5.23127776031036"	"6.18771077973869"	"4.19406076204054"
"FOU"	"2021"	"2.42800058373529"	"4.2874935175279"	"3.83653894487292"	"2.74171625914528"	"3.1604375189896"	"3.26861279035416"	"2.98490945503426"	"2.4972613098909"	"2.8864905087357"	"3.40638567292285"	"3.64359262394708"	"2.74709263904723"
"ALN"	"2021"	"3.00368627630254"	"5.10749212867386"	"4.50947315416905"	"3.1068246861579"	"3.57965764692945"	"3.6998291671854"	"3.45324859707144"	"2.83348665545123"	"3.4213504289706"	"3.90724892790249"	"4.40217336156443"	"3.27444373580139"
"DEL"	"2021"	"3.28570683980262"	"5.41251304984428"	"4.76350661327143"	"3.59374743632721"	"3.81283079610965"	"3.9326674371731"	"3.60568114374027"	"3.10773455106133"	"3.7398829861149"	"4.16102992552034"	"4.9561281956536"	"3.67374910577733"
"TAI"	"2021"	"2.95748316430819"	"4.69707695869177"	"4.58073435480632"	"3.56718082871352"	"3.72775989579912"	"3.79566790611405"	"3.3816513663186"	"3.07792473010454"	"3.13137612829622"	"3.71750199527467"	"4.50122020825075"	"3.33807269625435"
"SPD"	"2021"	"3.86126457468917"	"6.77817341881173"	"5.32503012961494"	"4.22083193170462"	"4.33404385718215"	"4.5941974527948"	"3.81629745019743"	"3.50336821220966"	"3.89686473681888"	"4.57996892177148"	"6.18001262945884"	"4.11017351445103"
"OSP"	"2021"	"3.15620476962714"	"5.63819367640414"	"4.58446365327375"	"3.72183880554526"	"3.88920371499879"	"4.05961736587117"	"3.49213566083884"	"3.16059238037203"	"3.26395866148037"	"3.66520347947921"	"4.77228638571203"	"3.26379228719454"
"DOR"	"2021"	"3.90428597814949"	"6.60836436291225"	"5.41833987182842"	"4.33472845459255"	"4.5315755697654"	"4.65657030332589"	"4.01268860877038"	"3.82408076706597"	"3.85762350176896"	"4.52518871949059"	"5.73635105982696"	"3.97805402580115"
"EDI"	"2022"	"6.72671387111173"	"8.19096449175051"	"4.00881281119543"	"4.88724268746931"	"5.50443401828963"	"5.0822256203652"	"4.81357982907412"	"4.5207574984982"	"4.34114199773748"	"5.86342139390911"	"4.63827834343764"	"4.53632943424783"
"RSY"	"2022"	"6.03850583191438"	"7.60323447725191"	"3.90752510678745"	"4.81015007263317"	"5.24954844696413"	"5.00843910030381"	"4.70465615192234"	"4.36208479838217"	"4.12013957524527"	"5.46729579951224"	"4.3485617146187"	"4.12885092337837"
"FOF"	"2022"	"6.75224236663257"	"8.46110247285778"	"4.6260188735558"	"5.34994572906465"	"5.7789976137116"	"5.60725895242975"	"5.15356342433562"	"4.83643764935763"	"4.72293059450609"	"6.15370194811444"	"5.09378200594389"	"4.8152254947788"
"BAD"	"2022"	"7.4990331040291"	"9.13562268974325"	"5.28824389484072"	"5.36124896930501"	"6.25307631180502"	"6.17099965747615"	"5.52348630383356"	"5.2230745396871"	"5.40152297214088"	"6.69566262084543"	"5.77684144732748"	"5.39511140426555"
"LVN"	"2022"	"6.05526878007768"	"7.46788027030812"	"4.0977343156037"	"4.25596043009937"	"5.30905982338615"	"5.17054087409892"	"4.62547058551477"	"4.25799657394614"	"4.43422669941277"	"5.30607900123653"	"4.60126858275346"	"4.19647686045864"
"DOW"	"2022"	"6.37753313311193"	"7.8056878895268"	"4.30919208949155"	"4.46624973360939"	"5.52748396600223"	"5.40888827091262"	"4.84639734347188"	"4.46931010341938"	"4.60734431986841"	"5.59954817206777"	"4.82377902868271"	"4.36331225567429"
"GLF"	"2022"	"5.82758274031487"	"6.92463930680883"	"3.66975793395251"	"3.56182617248558"	"4.8421370538117"	"4.65606336080684"	"4.20625499637603"	"3.89787510856347"	"4.15177561225293"	"4.8418765875082"	"4.220687572666"	"3.77349357135775"
"SER"	"2022"	"4.01093512323289"	"4.82716257996962"	"2.49058591748907"	"2.5750318601707"	"3.65369907115568"	"3.50179458707767"	"3.29240943094586"	"2.9671977525469"	"2.87211381572146"	"3.28052089519966"	"2.65568050491495"	"2.29554792336076"
"MCH"	"2022"	"5.87818907066493"	"6.78596021570878"	"3.41035559195231"	"3.53322706519604"	"4.84358136035012"	"4.58233674589955"	"4.25913480614144"	"3.92073588846325"	"3.91891273703763"	"4.843440115227"	"4.01648189038175"	"3.48750172122546"
"PTH"	"2022"	"3.41552021302429"	"4.2705862039614"	"2.48114146404506"	"2.32769003312464"	"3.37336567805757"	"3.2799123578756"	"3.00010369589638"	"2.78823760495331"	"2.74142161823757"	"2.91551798824144"	"2.28933112719877"	"2.0024519183309"
"STY"	"2022"	"3.35307576152297"	"4.3403215666626"	"2.74841697040362"	"2.35109726668034"	"3.41984938190699"	"3.36381780073383"	"2.94652810338462"	"2.82475098240513"	"2.93070400340578"	"2.98129731088015"	"2.35855997582569"	"2.13310503810979"
"BIR"	"2022"	"4.15592369964878"	"5.19401081886331"	"2.9742032353302"	"2.74065081277284"	"4.02105376364595"	"3.83115871601726"	"3.42101264708211"	"3.17584978102713"	"3.27566128313146"	"3.52666482454978"	"2.8133611901541"	"2.66661212912596"
"DUN"	"2022"	"3.5675649044685"	"4.44103531398944"	"2.48190684567356"	"2.23008735791672"	"3.39293762643514"	"3.31797011311683"	"2.92720499632549"	"2.57791230214363"	"2.77108517446563"	"2.83453370037488"	"2.28792033421528"	"2.1571162410973"
"BLG"	"2022"	"4.19360865094686"	"5.63405044739547"	"3.32785876007195"	"3.07226995962264"	"4.22949080540835"	"3.98007667007651"	"3.55979580062559"	"2.99961628546877"	"3.26133599241988"	"3.63936608952379"	"3.13928051783522"	"2.58493564542519"
"PIT"	"2022"	"4.62756314264272"	"6.22197245359175"	"3.61934096145466"	"3.29378437024542"	"4.53351800491715"	"4.23794937466845"	"3.7833586581198"	"3.17432644584967"	"3.53333529317057"	"3.938586968067"	"3.49230730126344"	"2.8996088593554"
"KCK"	"2022"	"3.33313103728845"	"4.74681938058367"	"2.91126755713519"	"2.78081380866062"	"3.79901684755757"	"3.52637146215825"	"3.17199228860686"	"2.57744926620005"	"2.77283596349223"	"2.99406736951306"	"2.69712384965587"	"2.15842614140129"
"KCZ"	"2022"	"3.33313103728845"	"4.74681938058367"	"2.91126755713519"	"2.78081380866062"	"3.79901684755757"	"3.52637146215825"	"3.17199228860686"	"2.57744926620005"	"2.77283596349223"	"2.99406736951306"	"2.69712384965587"	"2.15842614140129"
"BLA"	"2022"	"3.34593216253932"	"4.70301523373117"	"2.84424274176333"	"2.78830095943198"	"3.78970311557602"	"3.48592661280852"	"3.05966006491883"	"2.48453463397746"	"2.69195065218843"	"2.97836225280237"	"2.84998613703901"	"2.22737323451873"
"CAL"	"2022"	"4.674608745929"	"5.87511382277704"	"3.23034991625349"	"3.1986067686058"	"4.38033457387885"	"4.00610292168813"	"3.59135227906832"	"2.99187834987743"	"3.29726782037625"	"3.76253735833177"	"3.85151823696215"	"3.18763337003915"
"DNM"	"2022"	"4.05378202873822"	"5.26820864895975"	"3.21319528742101"	"2.98468825521787"	"4.10961883953035"	"3.80623010824927"	"3.23505103852552"	"2.80152225666988"	"3.16635708167041"	"3.41716306688097"	"3.49595666789792"	"2.98150566480442"
"DNC"	"2022"	"5.31819861989693"	"6.46987972586586"	"3.8879298723216"	"3.51779583500384"	"4.82831617479525"	"4.44096125666909"	"3.59083636822325"	"3.20348387042162"	"3.8245674828279"	"4.28548969036756"	"4.50275209435359"	"3.8912196882532"
"DNS"	"2022"	"7.27876546615274"	"8.13193020346703"	"4.81413375311549"	"4.27734454920542"	"5.7622403084897"	"5.29512745085572"	"4.30658622306568"	"3.89425997355196"	"4.72629122587814"	"5.59403779132665"	"5.98319027236112"	"5.05824990705932"
"DLW"	"2022"	"5.8402780861551"	"6.7620254388337"	"4.14164029581129"	"3.4986037722851"	"4.65820085201348"	"4.45484472158241"	"3.29809415335571"	"2.93170379699642"	"3.86088224734985"	"4.49179379861599"	"5.00949737215819"	"3.78660534525159"
"CRU"	"2022"	"6.46795405184556"	"7.08399493725384"	"3.62895880450936"	"3.84014913348967"	"5.11738815418559"	"4.72686927178346"	"3.57165630745971"	"3.13355145509404"	"3.86306733727412"	"4.80220029481148"	"4.86866151679209"	"3.57766839164865"
"NEW"	"2022"	"5.48093290042645"	"6.3034303300604"	"3.19293414692114"	"3.2902408800314"	"4.6617926120736"	"4.33843173160778"	"2.94563330285251"	"2.8160028779205"	"3.88396316013363"	"4.00633343175766"	"4.06345250464852"	"3.33172265052307"
"HWP"	"2022"	"4.5173054708856"	"5.9858254656634"	"3.68254496854718"	"3.03800885315354"	"4.21843106440526"	"4.21120874824182"	"1.88426968097767"	"2.52088268167752"	"4.47274508092443"	"3.57323098543141"	"4.09469927977734"	"3.22935870216859"
"INS"	"2022"	"5.36345403344849"	"6.79911968620512"	"3.98902750554321"	"3.54011108971694"	"4.73006938447341"	"4.60785463910541"	"2.48580193222589"	"2.75847169974585"	"4.47331647082563"	"4.25376680577482"	"4.71079095254997"	"3.52201673950258"
"FSH"	"2022"	"5.46314742818909"	"7.11340407045575"	"4.23976161608899"	"3.51370383913754"	"4.71647825998381"	"4.70976233880667"	"2.02465981563615"	"2.78630701631993"	"4.9810526695477"	"4.27379084943887"	"5.02753441263839"	"3.76096379438869"
"RTH"	"2022"	"5.21323606411035"	"6.56059193883937"	"3.65150243167868"	"3.06693088511578"	"4.27824689494508"	"4.3145655767259"	"1.68826385510998"	"2.57117510315669"	"4.79434599783158"	"3.78176461056963"	"4.54592484905129"	"3.46052989479901"
"AVI"	"2022"	"7.40267051371972"	"8.71082651297624"	"4.77298626086237"	"4.05464189650484"	"5.54516845776689"	"5.4243792720709"	"2.95927837514792"	"4.21635110200213"	"6.5433236824289"	"5.13872112920273"	"6.38203298301423"	"5.1964920806736"
"AVN"	"2022"	"6.33937897542431"	"7.60074251542388"	"4.25286849926745"	"3.60827813618073"	"4.97219984582195"	"4.913711499606"	"2.57381799470925"	"3.78366621291448"	"5.94530897741474"	"4.43887317139355"	"5.50734135423941"	"4.50167183374435"
"CAR"	"2022"	"6.92397460555553"	"7.99645396545925"	"4.65654041814701"	"4.15988117192772"	"5.47208554627198"	"5.31992599753037"	"3.48664279171903"	"4.42241106041848"	"6.35512336073001"	"4.97237842339909"	"5.82230551990323"	"5.01047217335718"
"SLS"	"2022"	"9.45879179201093"	"9.87313593275989"	"4.98081076370011"	"4.9930915293307"	"6.62331374566419"	"6.16154613762058"	"4.54510095640154"	"5.14894332382318"	"7.05671129925115"	"6.42273244323573"	"7.05168764361775"	"6.03154314475228"
"TOM"	"2022"	"6.6422375742444"	"7.3721060725174"	"3.99873583191185"	"3.85515197610559"	"5.16937205004601"	"4.85593404539459"	"3.45631915764676"	"3.68647478308702"	"5.27101509867478"	"4.75759252136166"	"5.14798711224541"	"4.25066618928783"
"DAV"	"2022"	"5.73917887443446"	"6.20184783818773"	"3.63007621035799"	"3.46880546713167"	"4.39388245114857"	"4.20332299180648"	"3.50432433789518"	"3.09976716139912"	"4.30094623825611"	"4.21248021942178"	"4.17312351532758"	"3.27836094187683"
"ART"	"2022"	"6.90227656680358"	"7.18092986813815"	"3.71690940533669"	"3.9603445463176"	"5.16823749050014"	"4.82235534934029"	"4.56595618784736"	"3.93249098036756"	"5.04225452392332"	"5.05233225479728"	"4.44307189484489"	"3.9534810934072"
"MUN"	"2022"	"6.7069643510387"	"7.18374291514068"	"3.98718800050096"	"4.03253982236595"	"5.17700749966009"	"4.87998722180079"	"4.58734175381425"	"4.02893076695418"	"5.29790085823469"	"5.09548619677588"	"4.55210796962969"	"4.1508839834374"
"FOU"	"2022"	"4.19513190514926"	"5.03358800043794"	"2.91345059270031"	"2.75714555973647"	"3.92865873259268"	"3.70232229295991"	"3.33794216525956"	"2.75771050245275"	"4.01074054019405"	"3.30336721403949"	"2.86184093914216"	"2.82196927873858"
"ALN"	"2022"	"4.92771890362515"	"5.80992650550838"	"3.17485447115637"	"3.11979762865089"	"4.35242120379417"	"4.06239704579205"	"3.71216180443553"	"3.07863435993669"	"4.59249221012035"	"3.82940944345117"	"3.36335309447143"	"3.55381137260547"
"DEL"	"2022"	"5.25282307771415"	"6.12338812551064"	"3.62548411763477"	"3.53554748907417"	"4.51024829510869"	"4.30308169388197"	"3.97885746106993"	"3.3889924184724"	"5.00258020295961"	"4.28587777832082"	"3.87292760825273"	"4.03502627720749"
"TAI"	"2022"	"4.67280661919279"	"5.28070301987441"	"3.60576811277202"	"3.46319790953563"	"4.30260959461364"	"4.13722448141142"	"3.66391518493743"	"3.36032068762877"	"4.34006783101347"	"3.79340678839668"	"3.54169387388102"	"3.69845700573486"
"SPD"	"2022"	"6.78057216817504"	"7.17220012865823"	"3.4680635197023"	"4.14144066147231"	"5.1955878076184"	"4.80446951686987"	"4.43862709676215"	"3.79869549075051"	"4.66096029308608"	"4.88574549731762"	"4.54044062020224"	"4.34875343092193"
"OSP"	"2022"	"5.22424231404479"	"5.66886230564544"	"3.13737448608288"	"3.65301147191"	"4.50000432521785"	"4.20101789216619"	"3.87895945165393"	"3.37883154916939"	"4.02508534429082"	"4.00913483977754"	"3.59349615723632"	"3.54798262167195"
"DOR"	"2022"	"6.03831399118547"	"6.48174332217444"	"3.96431840617288"	"4.27143011577983"	"5.10854349270834"	"4.83061098442405"	"4.3344642581849"	"4.0029069970879"	"4.90561108301657"	"4.80383748214647"	"4.45112957891258"	"4.45852289887004"
